id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36241190,【hiii】Vernal Drop☆Walk To MTR Yau Ma Tei-HKG040,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31008,114.16958,Entire home/apt,501,1,0,,,18,154
36241382,Cozy Apt Downtown Sleeps 4ppl 5CE MTR downstairs!,18741935,Emm,,Yau Tsim Mong,22.30421,114.17131,Entire home/apt,618,1,0,,,25,315
36241693,Modern Apt. sleeps 8ppl 2-bathrooms Next to MRT D7,18741935,Emm,,Yau Tsim Mong,22.30491,114.17281,Entire home/apt,1400,1,0,,,25,288
36243082,【hiii】Mist Around☆Walk To MTR Yau Ma Tei-HKG035,270186142,Hiii-Homtel,,Yau Tsim Mong,22.3095,114.1707,Entire home/apt,462,1,0,,,18,145
36243390,【三牛兆】蛇口简约风“总有你想认识的朋友”近蛇口港~海上世界~小南山~蛇口海关~ 3室1厅2卫,207287982,犇,,Yuen Long,22.50637,114.05604,Private room,156,1,1,2019-07-04,1,2,7
36244254,【hiii】Prick Hedge☆Walk To MTR Yau Ma Tei-HKG036,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31083,114.17119,Entire home/apt,501,1,0,,,18,111
36244566,【hiii】Aoi Sora☆Walk To MTR Yau Ma Tei-HKG37,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31104,114.16928,Entire home/apt,462,1,0,,,18,147
36244875,【hiii】Leaf Letter☆Walk To MTR Yau Ma Tei-HKG038,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31133,114.16965,Entire home/apt,462,1,0,,,18,117
36245097,【hiii】Early Autumn☆Walk To MTR Yau Ma Tei-HKG039,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31008,114.16949,Entire home/apt,462,1,0,,,18,164
36246199,A beautiful house in the heart of Mid-Levels,117047638,Bai Bi,,Central & Western,22.2822,114.15197,Entire home/apt,1197,2,0,,,1,36
36249461,Spacious apartment with private rooftop & bbq,272650916,Maxime,,Central & Western,22.2888,114.14227,Entire home/apt,1001,4,0,,,1,24
36249797,10 minute to Olympic Mongkok station down to earth,51652685,Oscar,,Yau Tsim Mong,22.32069,114.16202,Private room,258,2,0,,,2,87
36250144,"Private Bedroom in 2 bed flat, TST, Kowloon",126713208,Jessica,,Yau Tsim Mong,22.29565,114.17237,Private room,501,7,0,,,1,91
36250685,深圳北站/地铁口/一个电梯同层两个大五房,196486439,Alan,,North,22.53186,114.11791,Entire home/apt,2136,1,1,2019-07-10,1,1,175
36252059,BIG GROUP 4 Bedrooms + 4 bathrooms 1 min to MTR 9D,18741935,Emm,,Yau Tsim Mong,22.30691,114.17067,Entire home/apt,1870,1,0,,,25,308
36252815,Downtown Kowloon Sleeps 10ppl MTR downstairs! K9,18741935,Emm,,Kowloon City,22.31766,114.17897,Entire home/apt,853,1,1,2019-07-10,1,25,333
36253395,BIG GROUP 5 Bedrooms + 5 bathrooms 1min to MTR A10,18741935,Emm,,Yau Tsim Mong,22.2965,114.17333,Entire home/apt,1948,1,0,,,25,295
36260772,High floor & stunning view in the heart of HK,272709740,Ari,,Central & Western,22.28369,114.15227,Entire home/apt,1502,2,0,,,1,25
36262796,"CY405(三人房)旺角地鐵站,免費WI-FI",24215902,Sam,,Kowloon City,22.31976,114.17999,Private room,399,1,0,,,51,350
36264668,"CY403(雙床房)旺角地鐵站,免費WI-FI",24215902,Sam,,Kowloon City,22.31747,114.18014,Private room,329,1,0,,,51,359
36266027,"CY406(單人房)旺角地鐵站,免費WI-FI",24215902,Sam,,Kowloon City,22.31969,114.1785,Private room,227,1,0,,,51,365
36266777,"CY407(單人房)旺角地鐵站,免費WI-FI",24215902,Sam,,Kowloon City,22.31785,114.17885,Private room,227,1,0,,,51,365
36266810,You can have a good rest from 9am to 5pm.,272759230,Jez,,Wan Chai,22.27785,114.17505,Entire home/apt,501,2,0,,,1,85
36267492,步行5分钟到罗湖口岸 Checkpoint to HK & Railway Station!,124041779,Miles,,North,22.53541,114.11659,Private room,156,1,0,,,1,180
36274775,Great place in Causeway Bay!,2192939,Tim,,Wan Chai,22.27753,114.18359,Entire home/apt,798,5,0,,,2,90
36279395,Cosy flat close to Victoria Park,56015497,Indy,,Eastern,22.28361,114.19283,Entire home/apt,548,3,0,,,1,22
36280062,"Entire Apartment 5* Development, Nr Airport/Expo",22973296,David,,Islands,22.29759,113.95163,Entire home/apt,501,3,0,,,1,320
36280448,Modern Apt sleeps 8ppl 2-bathrooms Next to MRT F10,18741935,Emm,,Yau Tsim Mong,22.30551,114.17195,Entire home/apt,1322,1,0,,,25,275
36280912,1 BDR Apt Downtown Sleeps 8ppl E14 Next to MTR,18741935,Emm,,Yau Tsim Mong,22.3047,114.17285,Entire home/apt,1001,1,0,,,25,276
36281406,Spacious Apartment with Amazing Sea View,3513910,Sia,,Central & Western,22.28313,114.12768,Entire home/apt,649,3,0,,,1,19
36281428,♡ LUXURY City Center 3 Bdr sleeps 3-9 Next by MRT,18741935,Emm,,Yau Tsim Mong,22.30593,114.1711,Entire home/apt,1244,1,0,,,25,314
36281508,近万象城|罗湖口岸|大剧院|京基100,268919242,小七童鞋,,North,22.53493,114.1083,Entire home/apt,1463,1,0,,,1,363
36281954,City Center 5 Bdr sleeps 16 ppl MRT Below 14L,18741935,Emm,,Yau Tsim Mong,22.30511,114.17208,Entire home/apt,2105,1,0,,,25,294
36281976,USTORY香港品牌公寓,110283437,Jiawen,,Kowloon City,22.30129,114.1868,Private room,203,30,0,,,1,40
36283174,Discounted new set up in CWB centre,207011572,Kelly,,Wan Chai,22.27726,114.18051,Entire home/apt,853,4,0,,,4,358
36288219,香港西贡放松的大房子Saikung#house#Relaxing#Hiking#Beach,67839172,Fairy,,Sai Kung,22.38817,114.25958,Private room,516,2,0,,,2,179
36288248,2 Bedrooms Flat in City Center,11039049,Mimi,,Central & Western,22.28507,114.15076,Entire home/apt,1001,3,1,2019-07-04,1,3,274
36289007,A Designer Studio 1 min MTR 西九高铁铁地铁机铁双人独立卫浴公寓,86515154,Nick,,Yau Tsim Mong,22.30551,114.16825,Entire home/apt,422,1,0,,,5,140
36293206,"T1AB-廟街夜市,3房,市中心,佐敦站A出口4分鐘,交通方便,廚房,即熱熱水器,油麻地,自助入住",262769448,Chong,,Yau Tsim Mong,22.30864,114.1699,Entire home/apt,2003,1,0,,,17,349
36296071,"PALATIAL STUDIO ON WING LOK STREET, SHEUNG WAN",138649185,Paridhi,,Wan Chai,22.25966,114.19036,Entire home/apt,728,28,0,,,83,364
36298024,B Quadruple Studio 1 min MTR 西九高铁地铁机铁四人独立卫公寓,86515154,Nick,,Yau Tsim Mong,22.30706,114.16883,Entire home/apt,602,1,0,,,5,148
36298053,『Safari』福田皇岗双口岸/紧邻香港/阳光充足/干净简约的温馨小窝,155099390,Lynn,,Yuen Long,22.51494,114.07311,Private room,196,1,0,,,1,88
36298233,LT44-A 長租旺角阳光舒适两室一厅,34574973,Jenny,,Yau Tsim Mong,22.31891,114.17209,Entire home/apt,681,28,0,,,3,86
36299140,INTER-CONNECTING STUDIOS on GLOUCESTER RD.,138649185,Paridhi,,Wan Chai,22.25783,114.19192,Entire home/apt,1158,28,0,,,83,365
36300977,Room Near HKU is now available kennedy town (K1c),4584648,Ivy,,Wan Chai,22.25989,114.19154,Private room,235,29,0,,,80,364
36301557,Studio Room Available located @ kennedy town (K1a),4584648,Ivy,,Wan Chai,22.25963,114.19048,Private room,282,29,0,,,80,364
36303152,2BR Apartment,92004595,Kosy,,Kowloon City,22.31961,114.17938,Entire home/apt,1134,1,0,,,7,43
36305381,Warm Nest 3 Room Flat with Terrace,224983823,Rela,,Wan Chai,22.27707,114.17892,Entire home/apt,1799,3,0,,,4,76
36307021,C Deluxe Studio 1 min MTR 西九高铁地铁机铁双床独立卫浴公寓,86515154,Nick,,Yau Tsim Mong,22.30698,114.16811,Entire home/apt,602,1,1,2019-07-12,1,5,156
36320433,Bright & Stylish Best Location Central/ Sheung Wan,6957219,Hayley,,Wan Chai,22.25934,114.19052,Entire home/apt,751,1,0,,,2,76
36321966,3 People Room + Private Bathroom ( 3 人房+私人獨立浴室 ),269678915,Heidi,,Yau Tsim Mong,22.29731,114.17182,Private room,383,1,0,,,6,313
36323308,港式装修CEO商务一居室,273179883,俊杰,,North,22.53906,114.09636,Entire home/apt,297,1,0,,,1,361
36323569,5-6 PERSON SHARED ROOM 鬧市中的小相聚 SHARED WASHINGROOM,2767294,Yesinn,,Wan Chai,22.27896,114.18357,Private room,681,2,0,,,3,330
36325430,32红馆演唱会红磡高层五星酒店式公寓海景房维港夜景尖沙咀海港城庙街旺角星光大道科科学馆博物馆嘉里附近,162933017,小莲,,Kowloon City,22.29915,114.19146,Entire home/apt,1455,1,0,,,10,80
36328672,MTR MONG KOK/Prince Edward; 旺角/朗豪坊/太子,262618539,May,,Yau Tsim Mong,22.32388,114.16024,Entire home/apt,501,30,0,,,1,80
36329614,Comfy Room in Sheung Wan with Spacious living room,12627556,Emilydrinkschocolate,,Central & Western,22.28628,114.15229,Private room,548,1,0,,,1,66
36330643,Natural Light Bright Room with green views,67839172,Fairy,,Tsuen Wan,22.37067,114.12293,Private room,493,2,0,,,2,148
36331529,旺角銀行中心零距離(拉斯維加斯)Las Vegas Homestay,247070196,Las Vegas,,Yau Tsim Mong,22.31798,114.16916,Entire home/apt,1447,1,0,,,3,352
36331604,Homely 1 Bedroom Flat in Causeway Bay (4 guests),273225745,Pierre,,Wan Chai,22.27926,114.1865,Entire home/apt,501,3,0,,,1,26
36332277,2 Bedroom Flat in Causeway Bay (5 Guests),273229886,Genna,,Wan Chai,22.27935,114.18745,Entire home/apt,978,3,0,,,1,262
36332566,看盡最難忘的一面,132377189,Win,,Kwun Tong,22.29713,114.23823,Private room,86,2,0,,,3,333
36338266,Cozy apartment with 600sqft terrace,2337798,Orla,,Kowloon City,22.30737,114.18318,Private room,602,20,0,,,1,82
36341803,(C4) Cozy Private Room near TST & Jordan area &MTR,266270788,Scylla,,Yau Tsim Mong,22.30362,114.17068,Private room,422,1,0,,,5,359
36342015,大梦公寓超值大床房/福田口岸/近会展中心/近市民中心J,109741880,志思,,Yuen Long,22.51127,114.06243,Entire home/apt,454,1,1,2019-07-07,1,4,363
36353211,Canadian Hostel Hong Kong - Your Enjoyable Stay!,252425242,Soni,,Yau Tsim Mong,22.29725,114.1732,Private room,1001,1,0,,,3,350
36353954,Affordable room located in food Hub trip hongkong,243275525,Juvy,,Yau Tsim Mong,22.32241,114.16218,Private room,454,5,0,,,2,165
36354136,"維港煙花海景,免費穿梭巴士直達紅磡火車站和尖沙咀地鐵站步行5分鐘至黃埔商圈及黃埔地鐵站｡健身房泳池｡",70342555,Wilson,,Yau Tsim Mong,22.30147,114.18429,Entire home/apt,798,3,0,,,1,18
36354978,The best place ever,270451732,Dicky,,Yau Tsim Mong,22.32343,114.16528,Shared room,250,1,0,,,5,355
36355384,共享(太子華益大樓) Share/co-living apartment,270451732,Dicky,,Yau Tsim Mong,22.32446,114.16953,Shared room,250,1,1,2019-07-06,1,5,257
36359828,Yau Ma Tei Room Available with LIFT ( Y2c),4584648,Ivy,,Wan Chai,22.25966,114.19207,Private room,203,29,0,,,80,364
36360948,3 people room + private bathroom ( 3 人房+私人獨立浴室),269678915,Heidi,,Kowloon City,22.31769,114.18074,Private room,368,1,0,,,6,358
36362541,"CY402(三人房)旺角地鐵站,免費WI-FI,",24215902,Sam,,Kowloon City,22.31801,114.17916,Private room,399,1,0,,,51,349
36365519,SLEEEP 9am - 9am Capsule hotel in Causeway Bay,99807654,Sleeep,,Wan Chai,22.27946,114.18452,Shared room,548,1,0,,,5,346
36365830,兩床房( 即2張單人床+私人獨立浴室) Twin room+Private Bathroom,269678915,Heidi,,Kowloon City,22.31953,114.17938,Private room,297,1,0,,,6,128
36365941,地铁口地铁公寓房,10625315,先生,,Kowloon City,22.31826,114.18046,Private room,282,1,0,,,7,365
36366258,Private Bedroom - 10 Minutes from Central,2883532,Lucia,,Central & Western,22.28075,114.12691,Private room,321,7,1,2019-07-09,1,1,196
36367308,A relaxing village house connected with natural,211619582,MissM,,Sai Kung,22.33911,114.2579,Shared room,501,1,0,,,1,31
36367975,"文锦地铁站C出口(临火车站)高层三室房间出租,可短租长租均可(限男生)",267578301,文良,,North,22.54203,114.1324,Shared room,78,1,0,,,3,363
36369309,"Entire flat in Prince Edward 獨立/可共享公寓(太子,萬年大廈)",270451732,Dicky,,Yau Tsim Mong,22.32298,114.16741,Entire home/apt,250,1,0,,,5,336
36369344,"N0- 5房  廟街夜市,油麻地站C出口4分鐘,獨立衛生間,交通方便,公用廚房,行李寄存,自助入住",262769448,Chong,,Yau Tsim Mong,22.30965,114.17049,Entire home/apt,2801,1,0,,,17,294
36369440,看山又看水/高档千万豪宅/近万象城/罗湖口岸/大剧院/京基100,257453865,Chenfeng,,North,22.53406,114.10669,Entire home/apt,1134,1,0,,,2,49
36369516,临罗湖口岸､火车站(五百米处)､国贸､东门温馨套房,273486563,木英,,North,22.53433,114.11856,Private room,1080,1,0,,,2,365
36370384,MTR公寓;地铁5分钟;溫馨小屋;private studuo;,264632547,May2020,,Tuen Mun,22.39403,113.97681,Entire home/apt,798,2,0,,,1,10
36375697,"佐敦,鄰近港鐵及高鐵站,交通方便,毗鄰大型購物廣場及九龍公園｡2房大廳,溫馨洋溢｡(HF)",240790745,Samson,,Yau Tsim Mong,22.30315,114.16828,Entire home/apt,1299,2,0,,,17,75
36385901,鲤鱼酒店式服务公寓(罗湖口岸店),270921801,淇,,North,22.53706,114.11712,Entire home/apt,211,15,0,,,5,365
36389608,獨立套房/獨立浴室/1分鐘地鐵站/免費Wifi/月租/城市大學/理工大學/佐敦-九龍-香港,145945643,Lotus,,Kowloon City,22.31891,114.17917,Private room,219,28,0,,,1,354
36393479,福田口岸景观公寓/17楼大窗户/近会展中心/购物公园/保税区,245475262,小树,,Yuen Long,22.51077,114.06141,Entire home/apt,454,1,0,,,6,364
36393902,Spacious apt w terrace & pool in lux building,2075786,Maria,,Central & Western,22.28427,114.15092,Entire home/apt,1604,5,0,,,1,27
36395181,【黑镜】罗湖口岸火车站/双地铁口/落地大窗/简饰公寓/东门老街,193385875,默尘,,North,22.53288,114.12221,Entire home/apt,305,1,0,,,5,179
36395348,"火车站附近文锦地铁站C出口高层三室房间低价出租(仅限男生),短租长租均可!",267578301,文良,,North,22.54255,114.1322,Shared room,78,1,0,,,3,324
36396282,"Experience peace, tranquility in HK village house",19018316,William,,Sai Kung,22.39522,114.29734,Private room,399,2,0,,,1,166
36396333,Newly renovated!! (Quarry Bay) Explore like local,6067974,Wilson,,Wan Chai,22.25987,114.19074,Entire home/apt,1197,30,0,,,23,70
36397093,Huge family room with own toilet near subway,257935269,Samus,,Yau Tsim Mong,22.29765,114.17212,Private room,602,1,0,,,8,365
36399452,星寓青年旅舍女生八人间,259665760,雨,,North,22.53501,114.11762,Shared room,94,1,0,,,1,58
36400353,Traditional Wanchai Area - good for group of 6,95206624,Chole,,Wan Chai,22.27641,114.17247,Entire home/apt,900,4,0,,,13,16
36402054,"Unforgettable Memories in LivingBoat
一世人一定要住一次享受下!",31520347,San,,Wan Chai,22.28092,114.17397,Private room,853,1,0,,,4,364
36405247,D Single Bed Studio 1ppl 2min CausewayBay MTR/SOGO,25048995,Moey,,Wan Chai,22.25787,114.19141,Entire home/apt,250,1,0,,,18,10
36405451,"All New Wan Chai Causeway Bay Sogo 5"" Sealy",265613807,Bnb,,Wan Chai,22.27838,114.18034,Entire home/apt,876,2,0,,,2,260
36405502,D Convenient Studio 1 min MTR 西九高铁地铁机铁双人独立卫浴公寓,86515154,Nick,,Yau Tsim Mong,22.30735,114.16829,Entire home/apt,399,1,0,,,5,147
36406408,E Family Studio Room 1min MTR 西九高铁地铁机铁三床独立卫浴公寓,86515154,Nick,,Yau Tsim Mong,22.30719,114.16736,Entire home/apt,681,1,1,2019-07-09,1,5,156
36411456,走路1分钟过关罗湖口岸香港两房一厅楼下双地铁整房出租,164576922,炼金,,North,22.5346,114.11698,Entire home/apt,399,1,2,2019-07-09,2,4,361
36411791,◆COZY STUDIO◆【1 min walk to Causeway Bay MTR】,61727376,Lenny,,Wan Chai,22.25801,114.19174,Entire home/apt,501,5,0,,,2,36
36412179,近罗湖口岸､火车站(五百米处)温馨套房,273486563,木英,,North,22.53361,114.11667,Private room,1080,1,0,,,2,364
36414361,尖沙咀溫馨一家大小家園/2分鐘步行到地鐵站,244233806,Jessica,,Yau Tsim Mong,22.29848,114.17268,Entire home/apt,1314,1,0,,,3,179
36415943,BEING_2分鐘步行銅鑼灣站 6人入住 Stylish 2BR 2min walk CWB MTR,273784965,Being,,Wan Chai,22.28086,114.18175,Entire home/apt,751,1,0,,,1,69
36416650,[UNI*] 2分鐘步行到銅鑼灣站 Cozy Studio 2 mins walk CWB MTR,273791109,Uni,,Wan Chai,22.2794,114.18382,Entire home/apt,454,1,0,,,2,73
36419732,400² 2B.R Kowloon Prime spot 1 Min to Mong kok MTR,3820308,David,,Yau Tsim Mong,22.32171,114.16829,Entire home/apt,782,1,0,,,19,89
36426401,2 Bedrooms w/ private rooftop in trendy Sheung Wan,8157936,Pauline,,Central & Western,22.28492,114.14929,Entire home/apt,782,2,0,,,1,18
36426923,福田CBD酒店式公寓轻奢极简风,67555328,永川,,Yuen Long,22.51562,114.05594,Private room,438,1,0,,,1,361
36427573,Private room with sea view in Kennedy town(香港大学站),43328985,Tiffany,,Central & Western,22.28839,114.13577,Private room,454,1,0,,,1,170
36427820,"太古城,6人房,离铜锣湾仅4站地铁,鰂鱼涌地铁口,宽敞明亮舒适的家",273882359,荣耀,,Eastern,22.28284,114.21558,Entire home/apt,806,1,0,,,1,122
36428385,600尺主題公寓  近長沙灣地鐵站,273895317,Matthew,,Sham Shui Po,22.33919,114.15484,Entire home/apt,501,1,0,,,1,347
36434582,"城家高级公寓开业享优惠:首批入住可享九折优惠呦~
城家公寓是由华住酒店集团和IDG投资的高端公寓",255998287,科桃,,North,22.53981,114.11945,Entire home/apt,681,30,0,,,1,365
36435989,Cozy 2 bed room apartment Olympic MTR Mongkok Area,172725801,Maylen,,Yau Tsim Mong,22.3148,114.16427,Entire home/apt,790,28,0,,,3,178
36436076,罗湖区国贸东门向村西金色冉冉之家,273942978,珊珊,,North,22.54023,114.12488,Entire home/apt,360,1,0,,,1,363
36439460,[森]北欧简约风设计|龙华|深圳北站|九方|松仔园|红山站,273966677,韩先生,,Yuen Long,22.50816,114.05439,Entire home/apt,274,1,0,,,1,79
36443224,尖沙咀地铁旁 安全舒适  温馨大床房(私人浴室)WlFl 空调,116364906,Kiki,,Yau Tsim Mong,22.29867,114.17238,Entire home/apt,344,1,0,,,38,71
36444164,尖沙咀地铁旁 安全舒适 温馨三人房(私人浴室)WlFl 空调,116364906,Kiki,,Yau Tsim Mong,22.29796,114.17258,Private room,454,1,0,,,38,62
36444779,太牛品味時尚雙人套房B Excellent studio för two全新裝修間隔實用方正陽光入屋,100333145,Wai,,Wan Chai,22.28209,114.1849,Entire home/apt,696,3,0,,,4,27
36445268,1分鐘佐敦地鐵站 5分鐘高鐵,225388642,Man,,Yau Tsim Mong,22.30392,114.17295,Private room,399,10,0,,,10,179
36446203,Minimal home 8mins toTimes Square&causeway Bay MTR,47709699,L S T,,Wan Chai,22.27698,114.18075,Entire home/apt,681,1,0,,,8,252
36448294,COLOR-LAND!*E* BEST LOCATION! TSIM SHA TSUI最佳位置尖沙咀,271374549,Jim,,Yau Tsim Mong,22.29667,114.17023,Entire home/apt,422,2,0,,,5,309
36457417,Unique Floral Studio which next to MTR station!,15264561,Yat Pang Devin,,Central & Western,22.28326,114.14434,Entire home/apt,1001,1,0,,,4,365
36457508,"地方方便,在官塘區沒有這樣有特色又平宜的民宿",132377189,Win,,Kwun Tong,22.31478,114.22308,Private room,235,1,0,,,3,89
36458151,"Cosy one bed apartment, 1 minute to HKU MTR",47035686,Stephanie,,Central & Western,22.28486,114.13486,Entire home/apt,720,1,0,,,1,14
36461950,Exclusive bright cozy flat & big private terrace,243577971,Elodie,,Central & Western,22.28854,114.14431,Entire home/apt,1001,3,0,,,2,363
36463269,旺角新装修 清新少女风双床房 獨立卫浴  WlFl 空调 电视,116364906,Kiki,,Yau Tsim Mong,22.31619,114.16897,Private room,329,1,0,,,38,140
36463460,罗湖火车站老街国贸购物方便临近关口地铁口,64911477,Tina,,North,22.53515,114.11987,Entire home/apt,422,2,0,,,1,166
36463580,Serene Sai Kung getaway with easy bus/foot access,5556,S.Y.,,Sai Kung,22.38176,114.26987,Private room,399,2,0,,,1,26
36467097,鲤鱼酒店式服务公寓2108房(罗湖口岸店),270921801,淇,,North,22.53629,114.11728,Entire home/apt,235,15,0,,,5,365
36467500,乐富地铁站旁下铺女生特惠短租房源,254477288,裕妮,,Wong Tai Sin,22.3356,114.18868,Shared room,102,15,0,,,1,45
36468050,走路2分钟过关罗湖口岸香港两房一厅楼下双地铁整房出租,164576922,炼金,,North,22.53595,114.1171,Entire home/apt,524,1,0,,,4,355
36469970,"溫馨實用,大廳,房也望到無敵海景,日岀日落美觀",132377189,Win,,Kwun Tong,22.29612,114.23706,Private room,688,3,0,,,3,277
36470386,Modern 2BR in the heart of HK with gym and pool,141831564,Mathieu,,Wan Chai,22.27832,114.18687,Entire home/apt,1799,2,0,,,2,156
36470916,Stylish family apartment,59912376,Jaimie,,Islands,22.29596,113.95178,Entire home/apt,1001,2,0,,,1,56
36471484,Large one bedroom apartment in Soho!,16396504,Simon,,Central & Western,22.28141,114.15338,Entire home/apt,1001,2,0,,,1,6
